key,count
bum,10235
angkutan lebaran,10231
spirulina,10231
menjangan,10229
tolong-menolong,10227
amenitas,10225
binasa,10225
bloger,10224
menjadi-jadi,10224
porta,10224
trombosis,10224
koe,10220
seenak,10219
survai,10218
ciut,10214
aceh barat daya,10213
bulan penuh,10210
untaian,10210
kontradiktif,10209
tunawisma,10208
perumda,10204
sio,10203
kebijakan pendidikan,10202
bala,10201
jerigen,10197
kesuma,10195
kina,10194
rumpi,10194
berlutut,10193
emansipasi,10191
kento,10186
macam apa,10186
epo,10184
berkompromi,10183
nirmala,10180
zat padat,10180
memencet,10178
memvonis,10177
aneka jenis,10175
difraksi,10173
fai,10172
tidak segan-segan,10170
tersering,10168
bedeng,10167
cis,10167
berkelana,10164
kardio,10160
konsili,10160
spionase,10160
anak kos,10159
perut kosong,10158
berbintang,10152
spbe,10151
pil koplo,10149
prakarya,10148
perbasi,10147
saik,10147
bantuan modal,10146
teriyaki,10144
rajutan,10141
taman laut,10140
tafsiran,10138
peni,10135
sakelar,10134
pemagangan,10131
penyokong,10129
laku keras,10128
rungu,10128
anri,10126
pendaki gunung,10125
protozoa,10125
puguh,10125
mentas,10124
laba kotor,10123
klon,10120
buah tangan,10119
pulpa,10119
akhiran,10118
bimas,10117
alang-alang,10113
aler,10113
m.kes.,10112
suspek,10111
biopori,10110
leptospirosis,10109
buta aksara,10107
balai pustaka,10106
metafisika,10106
bertato,10105
telepon pintar,10101
laksmi,10100
mesin pertanian,10100
kalajengking,10099
turun harga,10099
nampan,10098
penuh sesak,10098
semai,10098
telegraf,10098
pembasmi,10097
gila-gilaan,10096
umbi-umbian,10096
kalis,10092
yard,10089
serabutan,10087
cangkok,10085
negeri orang,10085
penodaan,10085
kepulauan anambas,10083
puitis,10083
kasus pelecehan seksual,10082
kolak,10082
mampus,10082
jerawatan,10081
sudah di depan mata,10081
brokat,10080
balai latihan kerja,10079
mauritius,10079
pekerja seks komersial,10079
gersang,10077
pengamalan,10077
jail,10076
jiplak,10075
sumur resapan,10074
pengintegrasian,10072
membesut,10071
penghambatan,10067
maknyus,10065
asam sitrat,10064
gunung salak,10064
kiara,10064
berpotongan,10063
penyelundup,10063
melongo,10062
kaca spion,10061
perenungan,10061
hidrosefalus,10057
kaji ulang,10057
peraga,10057
mendisiplinkan,10055
muzdalifah,10054
fiksi ilmiah,10049
tapis,10048
sesulit,10046
meratifikasi,10045
tapa,10044
huruf kapital,10040
masa karantina,10040
penekan,10040
melenyapkan,10036
berdaun,10035
tabiat,10035
membatu,10034
aerodinamis,10033
nodul,10030
pah,10030
mengiklankan,10028
pidana khusus,10028
harga resmi,10026
pendapa,10025
biaya pemeliharaan,10024
boru,10024
opor,10023
melantunkan,10022
sensi,10022
hujan ringan,10021
ppns,10021
provisi,10021
s.kom.,10019
sika,10019
antikoagulan,10018
sebum,10018
dunia ketiga,10017
rembesan,10017
brigpol,10016
cupu,10016
mensponsori,10016
strategi perusahaan,10016
videotron,10016
bincang-bincang,10015
sarangan,10015
penguncian,10014
bsnp,10011
rondo,10009
kebelet,10008
reboisasi,10005
kupu,10003
pengkodean,10003
bahan pelajaran,10002
prekursor,9999
reinkarnasi,9999
uang pengganti,9999
syahid,9998
iodium,9996
korektif,9996
balur,9995
menguji coba,9993
denuklirisasi,9990
jalal,9988
kaliper,9983
tujuan instruksional,9982
tunggul,9982
truk tangki,9980
pijak,9979
kepandaian,9978
kha,9977
melaka,9976
tenun ikat,9975
penyambung,9972
katholik,9970
latvia,9969
kecermatan,9966
sulang,9966
pembohong,9965
redenominasi,9965
tabuh,9965
menginvestigasi,9963
kata sepakat,9962
memfitnah,9962
sungsang,9962
nilon,9961
alto,9960
fragmentasi,9960
konektifitas,9960
getas,9959
ansori,9957
bertikai,9957
reposisi,9956
obstruktif,9955
otda,9954
melepuh,9949
repetisi,9949
peritonitis,9947
berziarah,9945
juar,9945
puting susu,9942
suportif,9942
serabi,9940
filem,9939
benjol,9937
menyapu bersih,9937
seni peran,9935
inventori,9933
adrenal,9932
gati,9932
bulir,9931
guyub,9931
salah-salah,9930
tamparan,9930
cumi-cumi,9924
panu,9923
dispepsia,9922
ekstra hati-hati,9921
asta,9920
rdtr,9919
hematologi,9918
guatemala,9917
lifter,9916
air mani,9912
amik,9910
kelas baru,9909
kesendirian,9909
pemuatan,9909
suket,9909
soko,9906
dikotomi,9905
meri,9904
terasah,9903
gladiator,9901
partus,9901
sidang umum,9901
ikan paus,9900
hutan alam,9899
sonar,9899
tanin,9898
garis polisi,9897
tram,9896
kemala,9894
batita,9892
tahu-tahu,9891
penggemukan,9886
niger,9885
prospektus,9885
faal,9884
buku tulis,9880
al-baqarah,9878
terkecoh,9877
sampai waktu,9876
tan-,9875
kadu,9873
buku komik,9871
gletser,9870
menertawakan,9870
sakit jiwa,9870
pelapukan,9869
mata telanjang,9868
efisiensi energi,9867
membasuh,9867
singgasana,9867
tofu,9865
uang suap,9865
hari esok,9863
lahan kritis,9862
emu,9861
drh.,9860
eksitasi,9860
kepala kampung,9859
berparas,9857
filamen,9856
klitoris,9854
memboikot,9851
pembagian kerja,9851
mujahid,9850
ampar,9846
melambai,9846
mozaik,9845
murabahah,9845
patih,9844
imunologi,9842
kultur jaringan,9842
menyamping,9842
teatrikal,9839
tojo,9839
setjen,9831
musim mudik,9830
termaktub,9828
mau apa,9827
penculik,9826
gacor,9825
pascabayar,9824
akuatik,9822
menggasak,9822
ragil,9822
akar masalah,9819
karamel,9819
sanggul,9818
tumenggung,9817
lahir batin,9816
daftar hadir,9815
sumo,9815
perkoperasian,9814
lapangan tembak,9813
buntung,9811
alo,9810
letnan kolonel,9809
jalan arteri,9808
menumpahkan,9807
zenit,9806
kerohanian,9805
andromeda,9804
antidepresan,9801
zamzam,9800
menggadaikan,9798
rem depan,9798
acara rapat,9796
keuletan,9796
berdinas,9794
tromol,9794
politik nasional,9793
suka-suka,9793
tale,9791
alter,9789
dungu,9787
markisa,9786
berpromosi,9785
guk,9784
obat penenang,9783
baal,9782
terkam,9781
perinci,9780
rebana,9779
jarah,9777
serbi,9775
upp,9773
mengaudit,9771
or.,9770
pencacah,9770
pendangkalan,9767
sekon,9767
membulat,9766
non-,9766
habis pakai,9765
kompleks perumahan,9765
rem cakram,9765
tonik,9763
guyuran,9761
menguning,9760
angkuh,9759
bergeming,9759
geometrik,9757
merana,9756
sekali-sekali,9755
rumah panggung,9751
batu kapur,9750
onta,9750
produksi susu,9750
tongsis,9748
milik pribadi,9747
monorel,9743
jari tengah,9742
reasuransi,9742
tersisih,9741
terpanas,9736
porositas,9735
cengkrama,9730
lalang,9727
menjumlahkan,9727
penunggu,9727
cincau,9725
monarki,9724
kowe,9722
nikah siri,9722
gotong,9718
berpacu,9717
gangguan bipolar,9717
lao,9715
merkurius,9715
jenaka,9714
narkotik,9714
in situ,9712
mobil ambulans,9708
mengental,9707
pelaksana harian,9707
tunagrahita,9703
sodomi,9702
berpatokan,9701
penyulit,9700
kacang polong,9694
nangkring,9694
kidung,9692
hartawan,9688
rekondisi,9688
genta,9685
jutawan,9685
gunung semeru,9684
apt.,9681
kesengsaraan,9680
magenta,9680
ebi,9679
berserat,9678
merelokasi,9678
terombang-ambing,9678
menembaki,9676
pindai,9675
moi,9674
nonpemerintah,9674
pemasang,9674
ganglion,9671
plural,9671
ambyar,9667
tis,9667
berkesimpulan,9663
apus,9657
nitrit,9657
pascapanen,9656
tampik,9654
surau,9648
troli,9648
parsel,9647
mengobservasi,9646
daku,9644
cuci muka,9641
kawanua,9639
gerombol,9638
pancaroba,9635
sekala,9634
aseton,9632
vulkanologi,9631
karkas,9626
nebula,9624
tertahankan,9624
inisialisasi,9623
nonfisik,9618
sawo,9616
sinergisitas,9616
berbudi,9614
sereh,9614
ekstremisme,9613
asad,9612
mano,9609
polesan,9609
krisis global,9605
bilingual,9604
lemari pendingin,9604
pegolf,9602
sel punca,9602
watermark,9600
krupuk,9598
karbon aktif,9597
kefir,9596
pemujaan,9595
berjodoh,9594
tiban,9594
martir,9593
melembutkan,9593
kas kecil,9592
kopi bubuk,9590
katsu,9589
menggondol,9589
gelak,9588
pukau,9588
tahun cahaya,9588
farisi,9587
melilit,9586
tercebur,9583
berhasrat,9581
ganjal,9578
mengerek,9575
perangsang,9575
alih bahasa,9574
seruduk,9574
tes formatif,9574
masa tua,9573
lawat,9572
kepal,9571
pengembang perumahan,9567
bpkh,9565
buyar,9565
melelang,9565
meringkas,9565
pinangan,9562
hoki es,9561
ditimpa,9560
katalisator,9560
kapal patroli,9559
kepemerintahan,9559
masinis,9559
plasmodium,9559
jal,9557
panti jompo,9557
piyama,9557
satpas,9557
repositori,9556
bum desa,9555
penyelarasan,9554
terawang,9553
maket,9551
sel surya,9551
titik berat,9550
enam belas,9548
telefon,9547
lahar,9546
rancu,9543
bekuan,9542
porak-poranda,9542
antropometri,9540
lansekap,9540
kuk,9538
pinisi,9532
miskonsepsi,9531
negeri ginseng,9531
sabat,9531
mengontak,9530
tenggiri,9528
pilates,9526
prediktor,9523
wahabi,9523
hijauan,9521
musabaqah,9520
intelektualitas,9519
widyaiswara,9518
kembar siam,9517
rumah tapak,9517
kabau,9515
asinan,9512
kroni,9512
terbayarkan,9512
energi surya,9510
isapan jempol,9510
oncom,9509
bekap,9508
prenatal,9508
antihipertensi,9504
berkobar,9504
lampu lalu lintas,9503
surat permintaan,9503
pensil alis,9502
simpang tiga (empat dsb),9502
perbendaharaan negara,9501
ketercapaian,9498
lalau,9498
tantrum,9496
hos,9494
tritunggal,9493
pelat nomor,9492
obat tidur,9488
opname,9488
pengadukan,9486
tukar-menukar,9485
tertunduk,9484
pemacu,9483
femur,9481
jamaika,9477
berpatroli,9476
mayapada,9475
babelan,9471
mengefektifkan,9470
patuk,9469
oblak,9468
terlewati,9467
bisnis ritel,9466
anak agung,9464
hujan abu,9464
pintas,9464
eritema,9463
macan tutul,9461
hutan adat,9460
novelis,9459
dekor,9456
memformulasikan,9454
mikron,9454
hap,9453
sayut,9453
memorandum,9452
terkelola,9452
ketabahan,9447
limbah medis,9445
engku,9441
pemerkosa,9441
negara industri,9438
cokok,9437
penyejuk,9436
truk sampah,9435
bentur,9434
gembar-gembor,9433
albino,9432
berkesudahan,9431
kembang kol,9427
ekstrinsik,9424
kosambi,9424
memanah,9423
berformat,9422
kartu pos,9422
rupst,9422
dewan kesenian,9421
bom molotov,9418
berubah pikiran,9417
terucap,9416
yme,9415
multidisiplin,9414
widuri,9413
refraksi,9412
tipi,9411
elang jawa,9409
pengibar,9409
putar balik,9406
hasil kali,9405
adu domba,9401
ayak,9400
bersitegang,9399
anak orang,9397
kredensial,9394
daerah tujuan wisata,9393
parenkim,9392
perbukuan,9392
semak belukar,9391
irian jaya,9388
friksi,9386
redoks,9386
semenit,9386
algojo,9385
bol,9380
madagaskar,9379
getah bening,9378
pinjol,9377
arteri koroner,9375
bom atom,9374
perkembangan kognitif,9373
menghanguskan,9371
saudagar,9370
hansip,9369
adsorben,9368
domino,9368
pemrakarsa,9368
zalim,9368
pertobatan,9367
intermediasi,9364
keledai,9362
nini,9362
penceramah,9362
penumbuhan,9362
adi-,9361
benda mati,9361
metformin,9357
pengagum,9353
karan,9351
mongol,9350
merekayasa,9347
tridatu,9347
buruh pabrik,9346
penyalahgunaan wewenang,9345
ander,9344
naskah akademik,9342
termin,9341
wagyu,9341
nama latin,9339
multipel,9338
disentri,9337
sputnik,9337
timbulan,9335
variabilitas,9335
bentangkan,9333
magnum,9333
diskonto,9331
banjir rob,9330
pensi,9330
tipuan,9329
guguran,9328
tamasya,9328
mandibula,9326
mondok,9326
formatif,9325
dapa,9321
gembleng,9321
dana moneter internasional,9320
urtikaria,9320
baju tidur,9319
pan-,9318
firaun,9316
eksibisi,9313
uang makan,9313
aau,9311
pemugaran,9310
artifisial,9309
lumbal,9307
terpana,9307
feminim,9306
pita suara,9306
dilematis,9305
danjen,9303
lambert,9303
berucap,9302
subunit,9302
polisakarida,9301
khatib,9299
infografik,9298
turap,9298
taji,9297
kategorisasi,9293
menyetop,9293
plasma darah,9288
tobelo,9288
bacan,9286
berkabung,9286
sehelai,9286
atletis,9285
roh jahat,9282
likuifaksi,9280
sebangsa,9280
hantaran,9278
onar,9277
waringin,9277
dandanan,9275
pelipis,9275
gonad,9269
lever,9269
pelampiasan,9269
proklamator,9269
anta,9266
akal budi,9262
rajab,9261
folio,9260
psti,9256
pajanan,9255
peramal,9255
selaput lendir,9251
dito,9249
hamper,9248
kereta gantung,9248
penyearah,9248
lapangan terbang,9246
orator,9245
semur,9243
jahanam,9242
melinjo,9241
mikroprosesor,9240
aditama,9239
minggir,9238
makan-makan,9237
unilateral,9236
mading,9234
eeg,9231
penakut,9228
pesut,9228
bena,9227
indo-,9226
ibu pertiwi,9224
beruang madu,9222
industri rumah tangga,9221
padma,9216
karsinogen,9215
reflektor,9215
membukakan,9213
guam,9212
kontraproduktif,9212
norma sosial,9212
arung,9211
cantrang,9211
penggiling,9211
mempermainkan,9210
menarik kembali,9210
tengah hari,9208
merembes,9207
jempolan,9206
menormalkan,9205
nama daerah,9205
komplementer,9204
kertajaya,9203
rumah pintar,9203
sugi,9203
pergulatan,9202
pidato kenegaraan,9201
cireng,9199
arabika,9198
buritan,9198
harga miring,9198
mandeh,9198
pemukul,9198
penyaji,9198
pilihan kata,9197
tampon,9197
haus akan,9196
terpuaskan,9193
babang,9192
karnivora,9192
mengorganisasi,9191
berbaik,9190
surat undangan,9190
bonar,9189
lila,9189
membeda-bedakan,9189
karet alam,9184
mengaduk,9182
mengairi,9181
mengendurkan,9181
otk,9181
keasyikan,9180
ondel-ondel,9179
kapabel,9178
menakertrans,9178
dugem,9176
citra diri,9174
salih,9173
titik pusat,9173
yahukimo,9172
cuk,9170
kompon,9170
oklusi,9170
puruk,9170
saksi bisu,9169
sudu,9169
memercayai,9168
bajawa,9167
harga kompetitif,9166
lempari,9165
berbendera,9163
taklukan,9163
kompolnas,9161
lemes,9160
perinatal,9160
makula,9159
penasihat hukum,9159
ansar,9158
belarusia,9158
sidat,9156
pratinjau,9155
ngaju,9151
bermental,9150
kwarda,9149
simpangan baku,9145
rijal,9143
siksaan,9140
kecakapan hidup,9139
suar,9139
berkecukupan,9136
metalurgi,9136
berkehendak,9133
bunga pinjaman,9133
cold storage,9133
bayak,9132
sapuan,9132
sistem drainase,9131
maniak,9129
persinggahan,9127
manifesto,9125
saponin,9123
amukan,9122
kerusakan hutan,9121
subak,9121
lusuh,9120
belakang layar,9119
kwarnas,9119
syahbandar,9119
valensi,9117
lender,9116
sprinter,9116
tarif dasar,9116
ultrasonografi,9115
mukminin,9112
lumat,9111
tertangkap tangan,9110
menggiatkan,9109
sengir,9109
catatan kaki,9108
mere,9108
viper,9108
weda,9108
peleton,9107
liontin,9106
pelindungan,9106
antropolog,9105
percik,9105
tetamu,9103
muhajir,9101
terlampaui,9100
religiusitas,9095
multikulturalisme,9094
penyusup,9094
mengomunikasikan,9092
windu,9091
yudo,9091
kapita,9089
opak,9087
goni,9085
hiperglikemia,9085
multimeter,9085
pekerja informal,9085
sengkang,9085
lematang,9081
bandul,9079
biaya modal,9079
tangan kosong,9079
merayap,9078
ketus,9077
merobohkan,9077
epidural,9076
eti,9076
sporadis,9075
lela,9074
nasi liwet,9074
bangau,9069
arsitektural,9068
baung,9066
kepintaran,9065
kerek,9064
melek teknologi,9064
sutet,9059
gusar,9056
kepenatan,9056
kebangetan,9054
tepung tapioka,9054
pengaliran,9053
minimalisasi,9051
tuku,9051
penjaja,9049
ajo,9046
meiosis,9045
penebar,9045
fetus,9044
panganan,9044
senonoh,9044
palma,9043
paraf,9039
kerut,9037
setidak-tidaknya,9036
berekspansi,9034
balas jasa,9031
kerapian,9028
mengendus,9027
biduan,9025
pembobotan,9024
setiba,9024
taman bacaan,9024
rumah sakit khusus,9023
salsa,9023
alih teknologi,9022
bebe,9021
berprinsip,9020
kolik,9020
meruncing,9020
puspen,9020
renggut,9020
adu mulut,9018
belo,9017
penyuluhan pertanian,9017
eksodus,9013
ketiduran,9013
turgor,9012
merekatkan,9010
soda kue,9010
jawi,9008
agonis,9007
makaroni,9006
konvergen,9005
poliester,9005
sempadan,9005
berserikat,9004
katan,9004
maimun,9004
emping,9003
bertepuk tangan,9000
alel,8999
segala-galanya,8999
menghasut,8997
rebah,8995
serbuk sari,8994
naf,8990
nafi,8989
penyengat,8987
atase,8986
titik akhir,8986
hima,8983
legiun,8982
bumbu halus,8981
teken kontrak,8980
spektrofotometer,8979
mencemarkan,8978
menggunting,8978
moka,8976
syahdu,8976
pintu depan,8972
montana,8970
pertandingan kandang,8966
antijamur,8965
kotbah,8963
baris berbaris,8962
rupawan,8960
dikte,8959
angka kelahiran,8957
oseanografi,8957
lintas budaya,8956
rangkut,8956
gurami,8953
opium,8953
kanguru,8951
ampul,8949
daerah pantai,8949
oplas,8947
penghakiman,8947
trombositopenia,8946
stator,8945
vokasional,8944
dine,8943
kola,8943
kotak pensil,8943
seblak,8942
karantina mandiri,8939
modalitas,8939
menenggak,8937
berandai-andai,8936
penghafal,8934
idai,8932
pengencer,8932
memuja,8931
mencontek,8930
susur sungai,8929
kapal motor,8928
mekanisasi,8927
meremajakan,8925
rem blong,8924
sersan,8922
